timestamp,open,high,low,close,volume
2025-03-18,0.17333000,0.17349000,0.16275000,0.16802,825836400.00000000
2025-03-19,0.16803000,0.17880000,0.16678000,0.17799,913703807.00000000
2025-03-20,0.17800000,0.17919000,0.16661000,0.16949,657314712.00000000
2025-03-21,0.16948000,0.17158000,0.16468000,0.16727,465398702.00000000
2025-03-22,0.16727000,0.16979000,0.16658000,0.16737,237045465.00000000
2025-03-23,0.16737000,0.17261000,0.16705000,0.1726,381282237.00000000
2025-03-24,0.17261000,0.18908000,0.17068000,0.183,1264505768.00000000
2025-03-25,0.18299000,0.19362000,0.18084000,0.19062,1233894825.00000000
2025-03-26,0.19063000,0.20585000,0.18932000,0.1949,1885520558.00000000
2025-03-27,0.19490000,0.20060000,0.18771000,0.19046,903542797.00000000
2025-03-28,0.19047000,0.19290000,0.17721000,0.18024,975276199.00000000
2025-03-29,0.18024000,0.18273000,0.16584000,0.16957,857181238.00000000
2025-03-30,0.16958000,0.17241000,0.16443000,0.16652,607090738.00000000
2025-03-31,0.16653000,0.16839000,0.16005000,0.16666,929917187.00000000
2025-04-01,0.16666000,0.17576000,0.16601000,0.17398,716923564.00000000
2025-04-02,0.17399000,0.18012000,0.16194000,0.16383,1414422439.00000000
2025-04-03,0.16383000,0.16745000,0.15536000,0.16231,922293098.00000000
2025-04-04,0.16232000,0.17282000,0.15998000,0.17128,1132035281.00000000
2025-04-05,0.17128000,0.17169000,0.16609000,0.16898,353029433.00000000
2025-04-06,0.16898000,0.17004000,0.14582000,0.14927,1124972687.00000000
2025-04-07,0.14927000,0.15407000,0.12986000,0.14958,3431459634.00000000
2025-04-08,0.14958000,0.15707000,0.14110000,0.14225,1470208676.00000000
2025-04-09,0.14225000,0.16428000,0.13651000,0.16031,2200425502.00000000
2025-04-10,0.16030000,0.16047000,0.14884000,0.15357,1151531192.00000000
2025-04-11,0.15356000,0.16246000,0.15327000,0.16004,744302757.00000000
2025-04-12,0.16003000,0.16948000,0.15772000,0.16763,752366796.00000000
2025-04-13,0.16764000,0.16868000,0.16101000,0.1626,748287850.00000000
2025-04-14,0.16260000,0.16964000,0.15731000,0.15854,858750230.00000000
2025-04-15,0.15854000,0.16132000,0.15305000,0.15356,667877689.00000000
2025-04-16,0.15356000,0.15688000,0.15019000,0.15539,624559661.00000000
