timestamp,open,high,low,close,volume
2025-03-17 20:00:00,2.36020000,2.36280000,2.33460000,2.3382,14361322.00000000
2025-03-18 00:00:00,2.33810000,2.33990000,2.27420000,2.286,35436679.00000000
2025-03-18 04:00:00,2.28610000,2.30150000,2.24320000,2.2894,33677648.00000000
2025-03-18 08:00:00,2.28940000,2.30520000,2.26000000,2.2619,21338104.00000000
2025-03-18 12:00:00,2.26190000,2.26800000,2.22500000,2.2371,36448660.00000000
2025-03-18 16:00:00,2.23710000,2.26630000,2.22250000,2.2628,22378012.00000000
2025-03-18 20:00:00,2.26280000,2.29490000,2.25020000,2.2851,15440196.00000000
2025-03-19 00:00:00,2.28510000,2.30810000,2.26530000,2.2954,17502255.00000000
2025-03-19 04:00:00,2.29540000,2.30480000,2.28280000,2.2932,16530472.00000000
2025-03-19 08:00:00,2.29330000,2.34880000,2.29320000,2.3363,27897293.00000000
2025-03-19 12:00:00,2.33620000,2.59000000,2.31720000,2.5548,251590531.00000000
2025-03-19 16:00:00,2.55480000,2.56680000,2.45250000,2.4877,107228556.00000000
2025-03-19 20:00:00,2.48780000,2.56720000,2.47620000,2.5469,41432708.00000000
2025-03-20 00:00:00,2.54690000,2.56380000,2.47840000,2.4845,42117423.00000000
2025-03-20 04:00:00,2.48450000,2.48730000,2.43120000,2.4644,33024475.00000000
2025-03-20 08:00:00,2.46430000,2.51820000,2.46400000,2.4909,41589529.00000000
2025-03-20 12:00:00,2.49090000,2.51860000,2.43740000,2.4388,44400318.00000000
2025-03-20 16:00:00,2.43870000,2.45800000,2.38900000,2.4363,46979396.00000000
2025-03-20 20:00:00,2.43620000,2.45500000,2.41310000,2.4361,17461951.00000000
2025-03-21 00:00:00,2.43600000,2.46690000,2.41250000,2.4237,24927356.00000000
2025-03-21 04:00:00,2.42360000,2.43520000,2.38340000,2.4083,28483331.00000000
2025-03-21 08:00:00,2.40830000,2.42050000,2.37130000,2.3883,26673079.00000000
2025-03-21 12:00:00,2.38820000,2.39900000,2.35640000,2.3726,29379486.00000000
2025-03-21 16:00:00,2.37250000,2.42420000,2.36140000,2.402,21763517.00000000
