signal_id,par,direcao,preco_entrada,preco_saida,quantity,lucro_percentual,pnl_realizado,resultado,timestamp,timestamp_saida,estado,strategy_name,contributing_indicators,localizadores,motivos,timeframe,aceito,parametros,quality_score
b9a8197e-195a-48b6-a9ba-e109e6bc7f1d,TRXUSDT,SHORT,0.2525,0.2552,177.45644821042436,-1.0693069306930614,-1.0693069306930614,SL,2025-04-13 18:04:43,2025-04-13 22:07:43,fechado,only1,SMA;EMA;RSI;MACD;ADX;Volume;Bollinger;Estocastico;VWAP;OBV;Fibonacci;Sentimento;Swing Trade Composite,"{""EMA12>EMA50"": ""false"", ""RSI Sobrevendido"": ""false"", ""MACD Cruzamento Alta"": ""false"", ""Swing_Trade_Composite_LONG"": ""false"", ""Swing_Trade_Composite_SHORT"": ""true"", ""ML_Confidence"": 0.5}",Ordem gerada com base em indicadores reais,1m,True,"{""tp_percent"": 2.0, ""sl_percent"": 1.0, ""leverage"": 22}",0.5
3167cb90-7f79-4edc-9b8c-d53fba52ecea,DOGEUSDT,SHORT,0.16145,0.16333,133.7620553734373,-1.1644471972746937,-1.1644471972746937,SL,2025-04-13 18:05:19,2025-04-13 21:10:21,fechado,frouxo,MACD;Volume;Swing Trade Composite,"{""EMA12>EMA50"": ""false"", ""RSI Sobrevendido"": ""false"", ""MACD Cruzamento Alta"": ""false"", ""Swing_Trade_Composite_LONG"": ""false"", ""Swing_Trade_Composite_SHORT"": ""true"", ""ML_Confidence"": 0.3}",Ordem gerada com base em indicadores reais,1m,True,"{""tp_percent"": 2.0, ""sl_percent"": 1.0, ""leverage"": 22}",0.5
ad49a5d8-3c89-46b7-93a0-9902e84c00a2,TRXUSDT,SHORT,0.2525,0.2552,103.76947662041908,-1.0693069306930614,-1.0693069306930614,SL,2025-04-13 18:39:01,2025-04-13 22:07:43,fechado,Robô 00,SMA;EMA;RSI;MACD;ADX;Volume;Bollinger;Estocastico;VWAP;OBV;Fibonacci;Sentimento;Swing Trade Composite,"{""EMA12>EMA50"": ""false"", ""RSI Sobrevendido"": ""false"", ""MACD Cruzamento Alta"": ""false"", ""Swing_Trade_Composite_LONG"": ""false"", ""Swing_Trade_Composite_SHORT"": ""true"", ""ML_Confidence"": 0.5}",Ordem gerada com base em indicadores reais,1m,True,"{""tp_percent"": 2.0, ""sl_percent"": 1.0, ""leverage"": 22}",0.5
6a285ddc-c2d1-4401-8d6f-ec27093694a2,DOGEUSDT,SHORT,0.16119,0.16281,121.8461006464912,-1.005025125628147,-1.005025125628147,SL,2025-04-13 18:39:29,2025-04-13 18:59:50,fechado,ROBOT 1 LEO,SMA;EMA;RSI;MACD;Swing Trade Composite,"{""EMA12>EMA50"": ""false"", ""RSI Sobrevendido"": ""false"", ""MACD Cruzamento Alta"": ""false"", ""Swing_Trade_Composite_LONG"": ""false"", ""Swing_Trade_Composite_SHORT"": ""true"", ""ML_Confidence"": 0.5}",Ordem gerada com base em indicadores reais,1m,True,"{""tp_percent"": 2.0, ""sl_percent"": 1.0, ""leverage"": 22}",0.5
6cd8ad92-b4b3-435c-8056-3e2f1aeb1ac1,XRPUSDT,SHORT,2.0911,2.1235,121.88737972573136,-1.549423748266462,-1.549423748266462,SL,2025-04-13 18:39:58,2025-04-13 21:10:21,fechado,ROBOT PADRAO 1,SMA;EMA;RSI;MACD;Swing Trade Composite,"{""EMA12>EMA50"": ""false"", ""RSI Sobrevendido"": ""false"", ""MACD Cruzamento Alta"": ""false"", ""Swing_Trade_Composite_LONG"": ""false"", ""Swing_Trade_Composite_SHORT"": ""true"", ""ML_Confidence"": 0.5}",Ordem gerada com base em indicadores reais,1m,True,"{""tp_percent"": 2.0, ""sl_percent"": 1.0, ""leverage"": 22}",0.5
a89971fc-eb22-48be-abae-3731991aa84e,XRPUSDT,SHORT,2.0955,2.1235,60.937217536333705,-1.3361966117871642,-1.3361966117871642,SL,2025-04-13 18:40:26,2025-04-13 21:10:21,fechado,hard,SMA;EMA;RSI;MACD;ADX;Volume;Bollinger;Estocastico;VWAP;OBV;Fibonacci;Sentimento;Swing Trade Composite,"{""EMA12>EMA50"": ""false"", ""RSI Sobrevendido"": ""false"", ""MACD Cruzamento Alta"": ""false"", ""Swing_Trade_Composite_LONG"": ""false"", ""Swing_Trade_Composite_SHORT"": ""true"", ""ML_Confidence"": 0.76}",Ordem gerada com base em indicadores reais,1m,True,"{""tp_percent"": 2.0, ""sl_percent"": 1.0, ""leverage"": 22}",0.5
52cfa6c3-35b2-4390-80d8-f354cf28247c,TRXUSDT,SHORT,0.2525,0.2552,118.18265144060167,-1.0693069306930614,-1.0693069306930614,SL,2025-04-13 18:40:54,2025-04-13 22:07:43,fechado,only1,SMA;EMA;RSI;MACD;ADX;Volume;Bollinger;Estocastico;VWAP;OBV;Fibonacci;Sentimento;Swing Trade Composite,"{""EMA12>EMA50"": ""false"", ""RSI Sobrevendido"": ""false"", ""MACD Cruzamento Alta"": ""false"", ""Swing_Trade_Composite_LONG"": ""false"", ""Swing_Trade_Composite_SHORT"": ""true"", ""ML_Confidence"": 0.5}",Ordem gerada com base em indicadores reais,1m,True,"{""tp_percent"": 2.0, ""sl_percent"": 1.0, ""leverage"": 22}",0.5
0f0d119c-c9d6-4556-b981-a65467b52b7d,DOGEUSDT,SHORT,0.16188,0.16381,174.0836885278799,-1.192241166296031,-1.192241166296031,SL,2025-04-13 18:41:23,2025-04-13 21:12:42,fechado,frouxo,MACD;Volume;Swing Trade Composite,"{""EMA12>EMA50"": ""false"", ""RSI Sobrevendido"": ""false"", ""MACD Cruzamento Alta"": ""false"", ""Swing_Trade_Composite_LONG"": ""false"", ""Swing_Trade_Composite_SHORT"": ""true"", ""ML_Confidence"": 0.3}",Ordem gerada com base em indicadores reais,1m,True,"{""tp_percent"": 2.0, ""sl_percent"": 1.0, ""leverage"": 22}",0.5
3b75ca37-6486-4e9d-b5fa-f3883f664971,DOGEUSDT,LONG,0.1629,0.16703,52.32345643967605,2.5352977286679086,2.5352977286679086,TP,2025-04-13 19:00:20,2025-04-14 01:47:27,fechado,Robô 00,SMA;EMA;RSI;MACD;ADX;Volume;Bollinger;Estocastico;VWAP;OBV;Fibonacci;Sentimento;Swing Trade Composite,"{""EMA12>EMA50"": ""true"", ""RSI Sobrevendido"": ""false"", ""MACD Cruzamento Alta"": ""false"", ""Swing_Trade_Composite_LONG"": ""true"", ""Swing_Trade_Composite_SHORT"": ""false"", ""ML_Confidence"": 0.5}",Ordem gerada com base em indicadores reais,1m,True,"{""tp_percent"": 2.0, ""sl_percent"": 1.0, ""leverage"": 22}",0.5
3bbbeba5-31bd-4ccd-8653-8df698dd7751,XRPUSDT,LONG,2.1088,2.1547,129.35023399141812,2.176593323216998,2.176593323216998,TP,2025-04-13 19:00:50,2025-04-14 01:47:27,fechado,ROBOT 1 LEO,SMA;EMA;RSI;MACD;Swing Trade Composite,"{""EMA12>EMA50"": ""true"", ""RSI Sobrevendido"": ""false"", ""MACD Cruzamento Alta"": ""false"", ""Swing_Trade_Composite_LONG"": ""true"", ""Swing_Trade_Composite_SHORT"": ""false"", ""ML_Confidence"": 0.5}",Ordem gerada com base em indicadores reais,1m,True,"{""tp_percent"": 2.0, ""sl_percent"": 1.0, ""leverage"": 22}",0.5
5ddb7efe-25e0-42e2-8035-16baccd6527a,TRXUSDT,LONG,0.2529,0.2587,179.93433284131692,2.2933965994464103,2.2933965994464103,TP,2025-04-13 19:01:19,2025-04-14 00:14:44,fechado,ROBOT PADRAO 1,SMA;EMA;RSI;MACD;Swing Trade Composite,"{""EMA12>EMA50"": ""true"", ""RSI Sobrevendido"": ""false"", ""MACD Cruzamento Alta"": ""false"", ""Swing_Trade_Composite_LONG"": ""true"", ""Swing_Trade_Composite_SHORT"": ""false"", ""ML_Confidence"": 0.5}",Ordem gerada com base em indicadores reais,1m,True,"{""tp_percent"": 2.0, ""sl_percent"": 1.0, ""leverage"": 22}",0.5
011f3a8b-dab8-4b8b-83b8-bcd7d551f77e,XRPUSDT,LONG,2.1047,2.1547,131.7531798050107,2.375635482491579,2.375635482491579,TP,2025-04-13 19:01:48,2025-04-14 01:47:27,fechado,hard,SMA;EMA;RSI;MACD;ADX;Volume;Bollinger;Estocastico;VWAP;OBV;Fibonacci;Sentimento;Swing Trade Composite,"{""EMA12>EMA50"": ""true"", ""RSI Sobrevendido"": ""false"", ""MACD Cruzamento Alta"": ""false"", ""Swing_Trade_Composite_LONG"": ""false"", ""Swing_Trade_Composite_SHORT"": ""true"", ""ML_Confidence"": 0.76}",Ordem gerada com base em indicadores reais,1m,True,"{""tp_percent"": 2.0, ""sl_percent"": 1.0, ""leverage"": 22}",0.5
8e27c6b4-85ae-43cb-b22a-7dacf914cd71,TRXUSDT,LONG,0.253,0.2587,199.02713376253143,2.2529644268774636,2.2529644268774636,TP,2025-04-13 19:02:17,2025-04-14 00:14:44,fechado,only1,SMA;EMA;RSI;MACD;ADX;Volume;Bollinger;Estocastico;VWAP;OBV;Fibonacci;Sentimento;Swing Trade Composite,"{""EMA12>EMA50"": ""true"", ""RSI Sobrevendido"": ""false"", ""MACD Cruzamento Alta"": ""false"", ""Swing_Trade_Composite_LONG"": ""true"", ""Swing_Trade_Composite_SHORT"": ""false"", ""ML_Confidence"": 0.5}",Ordem gerada com base em indicadores reais,1m,True,"{""tp_percent"": 2.0, ""sl_percent"": 1.0, ""leverage"": 22}",0.5
a60ba76f-b2a3-4878-a23c-5bc7c885b39d,TRXUSDT,LONG,0.253,0.2587,167.10318792944528,2.2529644268774636,2.2529644268774636,TP,2025-04-13 19:02:46,2025-04-14 00:14:44,fechado,frouxo,MACD;Volume;Swing Trade Composite,"{""EMA12>EMA50"": ""false"", ""RSI Sobrevendido"": ""false"", ""MACD Cruzamento Alta"": ""false"", ""Swing_Trade_Composite_LONG"": ""true"", ""Swing_Trade_Composite_SHORT"": ""false"", ""ML_Confidence"": 0.3}",Ordem gerada com base em indicadores reais,1m,True,"{""tp_percent"": 2.0, ""sl_percent"": 1.0, ""leverage"": 22}",0.5
78ec731e-24ca-49f1-9d2e-340a3d484a62,XRPUSDT,LONG,2.1095,2.0889,75.65921951331057,-0.9765347238682128,-0.9765347238682128,SL,2025-04-13 19:03:15,2025-04-13 19:35:39,fechado,robo do um porcento ,SMA;EMA;RSI;MACD;ADX;Volume;Bollinger;Estocastico;VWAP;OBV;Fibonacci;Sentimento,"{""EMA12>EMA50"": ""true"", ""RSI Sobrevendido"": ""false"", ""MACD Cruzamento Alta"": ""false"", ""Swing_Trade_Composite_LONG"": ""false"", ""Swing_Trade_Composite_SHORT"": ""false"", ""ML_Confidence"": 0.5}",Ordem gerada com base em indicadores reais,1m,True,"{""tp_percent"": 1.1, ""sl_percent"": 0.8, ""leverage"": 20}",0.5
576723de-2ab2-4e1f-bc15-5241191343f2,XRPUSDT,LONG,2.1092,2.1547,195.14586925459213,2.1572160060686563,2.1572160060686563,TP,2025-04-13 19:06:10,2025-04-14 01:47:28,fechado,Robô 00,SMA;EMA;RSI;MACD;ADX;Volume;Bollinger;Estocastico;VWAP;OBV;Fibonacci;Sentimento;Swing Trade Composite,"{""EMA12>EMA50"": ""true"", ""RSI Sobrevendido"": ""false"", ""MACD Cruzamento Alta"": ""false"", ""Swing_Trade_Composite_LONG"": ""false"", ""Swing_Trade_Composite_SHORT"": ""true"", ""ML_Confidence"": 0.5}",Ordem gerada com base em indicadores reais,1m,True,"{""tp_percent"": 2.0, ""sl_percent"": 1.0, ""leverage"": 22}",0.5
456f9d8e-bbd3-4135-8897-c95b0abdb25b,TRXUSDT,LONG,0.2527,0.2587,143.32706240894566,2.3743569449940662,2.3743569449940662,TP,2025-04-13 19:06:39,2025-04-14 00:14:44,fechado,ROBOT 1 LEO,SMA;EMA;RSI;MACD;Swing Trade Composite,"{""EMA12>EMA50"": ""true"", ""RSI Sobrevendido"": ""false"", ""MACD Cruzamento Alta"": ""false"", ""Swing_Trade_Composite_LONG"": ""false"", ""Swing_Trade_Composite_SHORT"": ""true"", ""ML_Confidence"": 0.5}",Ordem gerada com base em indicadores reais,1m,True,"{""tp_percent"": 2.0, ""sl_percent"": 1.0, ""leverage"": 22}",0.5
f2b45f6d-92cf-412e-b9fe-5509e1ce21eb,XRPUSDT,LONG,2.1072,2.1547,51.10322322395056,2.254176157934694,2.254176157934694,TP,2025-04-13 19:07:23,2025-04-14 01:47:28,fechado,Robô 00,SMA;EMA;RSI;MACD;ADX;Volume;Bollinger;Estocastico;VWAP;OBV;Fibonacci;Sentimento;Swing Trade Composite,"{""EMA12>EMA50"": ""true"", ""RSI Sobrevendido"": ""false"", ""MACD Cruzamento Alta"": ""false"", ""Swing_Trade_Composite_LONG"": ""false"", ""Swing_Trade_Composite_SHORT"": ""true"", ""ML_Confidence"": 0.5}",Ordem gerada com base em indicadores reais,1m,True,"{""tp_percent"": 2.0, ""sl_percent"": 1.0, ""leverage"": 22}",0.5
c5c0009d-109f-4897-bc67-794c835004e6,XRPUSDT,LONG,2.1048,2.1547,85.24033200882857,2.370771569745347,2.370771569745347,TP,2025-04-13 19:07:52,2025-04-14 01:47:29,fechado,ROBOT 1 LEO,SMA;EMA;RSI;MACD;Swing Trade Composite,"{""EMA12>EMA50"": ""true"", ""RSI Sobrevendido"": ""false"", ""MACD Cruzamento Alta"": ""false"", ""Swing_Trade_Composite_LONG"": ""false"", ""Swing_Trade_Composite_SHORT"": ""true"", ""ML_Confidence"": 0.5}",Ordem gerada com base em indicadores reais,1m,True,"{""tp_percent"": 2.0, ""sl_percent"": 1.0, ""leverage"": 22}",0.5
c29b7cb7-1a43-4dc0-8a44-8632e327da67,XRPUSDT,LONG,2.1077,2.1547,126.08831794191124,2.2299188689092446,2.2299188689092446,TP,2025-04-13 19:08:22,2025-04-14 01:47:29,fechado,ROBOT PADRAO 1,SMA;EMA;RSI;MACD;Swing Trade Composite,"{""EMA12>EMA50"": ""true"", ""RSI Sobrevendido"": ""false"", ""MACD Cruzamento Alta"": ""false"", ""Swing_Trade_Composite_LONG"": ""false"", ""Swing_Trade_Composite_SHORT"": ""true"", ""ML_Confidence"": 0.5}",Ordem gerada com base em indicadores reais,1m,True,"{""tp_percent"": 2.0, ""sl_percent"": 1.0, ""leverage"": 22}",0.5
f12d5639-6fcd-4141-83aa-dfd7d3f00fb2,DOGEUSDT,LONG,0.16266,0.16703,169.1353941813463,2.6865855157998357,2.6865855157998357,TP,2025-04-13 19:08:51,2025-04-14 01:47:29,fechado,hard,SMA;EMA;RSI;MACD;ADX;Volume;Bollinger;Estocastico;VWAP;OBV;Fibonacci;Sentimento;Swing Trade Composite,"{""EMA12>EMA50"": ""true"", ""RSI Sobrevendido"": ""false"", ""MACD Cruzamento Alta"": ""false"", ""Swing_Trade_Composite_LONG"": ""false"", ""Swing_Trade_Composite_SHORT"": ""true"", ""ML_Confidence"": 0.76}",Ordem gerada com base em indicadores reais,1m,True,"{""tp_percent"": 2.0, ""sl_percent"": 1.0, ""leverage"": 22}",0.5
ec6e6634-bfbe-471c-9d22-27dbb2a4ed95,TRXUSDT,LONG,0.2527,0.2587,183.1838144243474,2.3743569449940662,2.3743569449940662,TP,2025-04-13 19:09:21,2025-04-14 00:14:44,fechado,only1,SMA;EMA;RSI;MACD;ADX;Volume;Bollinger;Estocastico;VWAP;OBV;Fibonacci;Sentimento;Swing Trade Composite,"{""EMA12>EMA50"": ""true"", ""RSI Sobrevendido"": ""false"", ""MACD Cruzamento Alta"": ""false"", ""Swing_Trade_Composite_LONG"": ""false"", ""Swing_Trade_Composite_SHORT"": ""true"", ""ML_Confidence"": 0.5}",Ordem gerada com base em indicadores reais,1m,True,"{""tp_percent"": 2.0, ""sl_percent"": 1.0, ""leverage"": 22}",0.5
f454aec8-7c4d-4467-b8e0-07a50975d160,XRPUSDT,SHORT,2.1067,2.1291,138.9109695355259,-1.063274315279831,-1.063274315279831,SL,2025-04-13 19:09:51,2025-04-13 21:12:42,fechado,frouxo,MACD;Volume;Swing Trade Composite,"{""EMA12>EMA50"": ""false"", ""RSI Sobrevendido"": ""false"", ""MACD Cruzamento Alta"": ""false"", ""Swing_Trade_Composite_LONG"": ""false"", ""Swing_Trade_Composite_SHORT"": ""true"", ""ML_Confidence"": 0.3}",Ordem gerada com base em indicadores reais,1m,True,"{""tp_percent"": 2.0, ""sl_percent"": 1.0, ""leverage"": 22}",0.5
0714db22-1792-430e-94ee-63d7c5143991,TRXUSDT,LONG,0.2528,0.2561,103.3610345778396,1.305379746835431,1.305379746835431,TP,2025-04-13 19:10:23,2025-04-13 22:31:13,fechado,robo do um porcento ,SMA;EMA;RSI;MACD;ADX;Volume;Bollinger;Estocastico;VWAP;OBV;Fibonacci;Sentimento,"{""EMA12>EMA50"": ""true"", ""RSI Sobrevendido"": ""false"", ""MACD Cruzamento Alta"": ""false"", ""Swing_Trade_Composite_LONG"": ""false"", ""Swing_Trade_Composite_SHORT"": ""false"", ""ML_Confidence"": 0.5}",Ordem gerada com base em indicadores reais,1m,True,"{""tp_percent"": 1.1, ""sl_percent"": 0.8, ""leverage"": 20}",0.5
2ad6c459-75a7-4a4a-aa29-c9a075f247ce,XRPUSDT,LONG,2.1013,2.1465,155.05085011042277,2.1510493504021273,2.1510493504021273,TP,2025-04-13 19:29:49,2025-04-13 22:31:13,fechado,Robô 00,SMA;EMA;RSI;MACD;ADX;Volume;Bollinger;Estocastico;VWAP;OBV;Fibonacci;Sentimento;Swing Trade Composite,"{""EMA12>EMA50"": ""false"", ""RSI Sobrevendido"": ""false"", ""MACD Cruzamento Alta"": ""false"", ""Swing_Trade_Composite_LONG"": ""true"", ""Swing_Trade_Composite_SHORT"": ""false"", ""ML_Confidence"": 0.5}",Ordem gerada com base em indicadores reais,1m,True,"{""tp_percent"": 2.0, ""sl_percent"": 1.0, ""leverage"": 22}",0.5
4d71c725-0de7-4851-a055-502ec0876f05,TRXUSDT,SHORT,0.2523,0.2549,112.8442562708154,-1.0305192231470437,-1.0305192231470437,SL,2025-04-13 19:30:20,2025-04-13 21:10:21,fechado,ROBOT 1 LEO,SMA;EMA;RSI;MACD;Swing Trade Composite,"{""EMA12>EMA50"": ""false"", ""RSI Sobrevendido"": ""false"", ""MACD Cruzamento Alta"": ""false"", ""Swing_Trade_Composite_LONG"": ""false"", ""Swing_Trade_Composite_SHORT"": ""true"", ""ML_Confidence"": 0.5}",Ordem gerada com base em indicadores reais,1m,True,"{""tp_percent"": 2.0, ""sl_percent"": 1.0, ""leverage"": 22}",0.5
c4a4c72c-7329-4178-875c-d1f0f0059481,TRXUSDT,LONG,0.2525,0.2587,89.03399894885749,2.4554455445544487,2.4554455445544487,TP,2025-04-13 19:30:49,2025-04-14 00:14:44,fechado,ROBOT PADRAO 1,SMA;EMA;RSI;MACD;Swing Trade Composite,"{""EMA12>EMA50"": ""false"", ""RSI Sobrevendido"": ""false"", ""MACD Cruzamento Alta"": ""false"", ""Swing_Trade_Composite_LONG"": ""true"", ""Swing_Trade_Composite_SHORT"": ""false"", ""ML_Confidence"": 0.5}",Ordem gerada com base em indicadores reais,1m,True,"{""tp_percent"": 2.0, ""sl_percent"": 1.0, ""leverage"": 22}",0.5
3a238cf5-e112-4264-bd68-7be8b4428b86,TRXUSDT,LONG,0.2524,0.2587,144.50071800523912,2.4960380348652818,2.4960380348652818,TP,2025-04-13 19:31:18,2025-04-14 00:14:44,fechado,hard,SMA;EMA;RSI;MACD;ADX;Volume;Bollinger;Estocastico;VWAP;OBV;Fibonacci;Sentimento;Swing Trade Composite,"{""EMA12>EMA50"": ""false"", ""RSI Sobrevendido"": ""false"", ""MACD Cruzamento Alta"": ""false"", ""Swing_Trade_Composite_LONG"": ""true"", ""Swing_Trade_Composite_SHORT"": ""false"", ""ML_Confidence"": 0.76}",Ordem gerada com base em indicadores reais,1m,True,"{""tp_percent"": 2.0, ""sl_percent"": 1.0, ""leverage"": 22}",0.5
3f3232c0-2778-474c-8808-18b227c04e78,DOGEUSDT,LONG,0.16264,0.16703,68.30604038218532,2.6992129857353695,2.6992129857353695,TP,2025-04-13 19:31:47,2025-04-14 01:47:30,fechado,only1,SMA;EMA;RSI;MACD;ADX;Volume;Bollinger;Estocastico;VWAP;OBV;Fibonacci;Sentimento;Swing Trade Composite,"{""EMA12>EMA50"": ""true"", ""RSI Sobrevendido"": ""false"", ""MACD Cruzamento Alta"": ""false"", ""Swing_Trade_Composite_LONG"": ""false"", ""Swing_Trade_Composite_SHORT"": ""true"", ""ML_Confidence"": 0.5}",Ordem gerada com base em indicadores reais,1m,True,"{""tp_percent"": 2.0, ""sl_percent"": 1.0, ""leverage"": 22}",0.5
13719ba8-4c25-4f32-ab14-6569bed1088f,XRPUSDT,SHORT,2.0931,2.1235,197.08137651971688,-1.4523911901007958,-1.4523911901007958,SL,2025-04-13 19:32:15,2025-04-13 21:10:21,fechado,frouxo,MACD;Volume;Swing Trade Composite,"{""EMA12>EMA50"": ""false"", ""RSI Sobrevendido"": ""false"", ""MACD Cruzamento Alta"": ""false"", ""Swing_Trade_Composite_LONG"": ""false"", ""Swing_Trade_Composite_SHORT"": ""true"", ""ML_Confidence"": 0.3}",Ordem gerada com base em indicadores reais,1m,True,"{""tp_percent"": 2.0, ""sl_percent"": 1.0, ""leverage"": 22}",0.5
00c15605-929a-4e87-a1b7-57c850bb55dd,DOGEUSDT,SHORT,0.16198,0.16381,102.94031183887354,-1.129769107297196,-1.129769107297196,SL,2025-04-13 19:36:33,2025-04-13 21:12:42,fechado,Robô 00,SMA;EMA;RSI;MACD;ADX;Volume;Bollinger;Estocastico;VWAP;OBV;Fibonacci;Sentimento;Swing Trade Composite,"{""EMA12>EMA50"": ""false"", ""RSI Sobrevendido"": ""false"", ""MACD Cruzamento Alta"": ""false"", ""Swing_Trade_Composite_LONG"": ""false"", ""Swing_Trade_Composite_SHORT"": ""true"", ""ML_Confidence"": 0.5}",Ordem gerada com base em indicadores reais,1m,True,"{""tp_percent"": 2.0, ""sl_percent"": 1.0, ""leverage"": 22}",0.5
9db453f9-fd4f-47f4-b209-f214573372e9,XRPUSDT,SHORT,2.0915,2.1235,122.00192263837796,-1.5300023906287368,-1.5300023906287368,SL,2025-04-13 19:37:04,2025-04-13 21:10:21,fechado,ROBOT 1 LEO,SMA;EMA;RSI;MACD;Swing Trade Composite,"{""EMA12>EMA50"": ""false"", ""RSI Sobrevendido"": ""false"", ""MACD Cruzamento Alta"": ""false"", ""Swing_Trade_Composite_LONG"": ""false"", ""Swing_Trade_Composite_SHORT"": ""true"", ""ML_Confidence"": 0.5}",Ordem gerada com base em indicadores reais,1m,True,"{""tp_percent"": 2.0, ""sl_percent"": 1.0, ""leverage"": 22}",0.5
f38a5c38-a033-4036-8830-445ec705cf6c,TRXUSDT,LONG,0.2528,0.2587,125.6587237629614,2.333860759493655,2.333860759493655,TP,2025-04-13 19:37:35,2025-04-14 00:14:44,fechado,ROBOT PADRAO 1,SMA;EMA;RSI;MACD;Swing Trade Composite,"{""EMA12>EMA50"": ""false"", ""RSI Sobrevendido"": ""false"", ""MACD Cruzamento Alta"": ""false"", ""Swing_Trade_Composite_LONG"": ""true"", ""Swing_Trade_Composite_SHORT"": ""false"", ""ML_Confidence"": 0.5}",Ordem gerada com base em indicadores reais,1m,True,"{""tp_percent"": 2.0, ""sl_percent"": 1.0, ""leverage"": 22}",0.5
6d29b394-ebd2-4f01-9d92-baa501726ab5,XRPUSDT,SHORT,2.0888,2.1235,161.99811016937872,-1.6612409038682476,-1.6612409038682476,SL,2025-04-13 19:38:04,2025-04-13 21:10:21,fechado,hard,SMA;EMA;RSI;MACD;ADX;Volume;Bollinger;Estocastico;VWAP;OBV;Fibonacci;Sentimento;Swing Trade Composite,"{""EMA12>EMA50"": ""false"", ""RSI Sobrevendido"": ""true"", ""MACD Cruzamento Alta"": ""false"", ""Swing_Trade_Composite_LONG"": ""false"", ""Swing_Trade_Composite_SHORT"": ""true"", ""ML_Confidence"": 0.76}",Ordem gerada com base em indicadores reais,1m,True,"{""tp_percent"": 2.0, ""sl_percent"": 1.0, ""leverage"": 22}",0.5
cc4376c6-1f25-461c-b46b-ca4b8608730b,DOGEUSDT,SHORT,0.16185,0.16381,199.34475681103245,-1.2109978375038724,-1.2109978375038724,SL,2025-04-13 19:38:33,2025-04-13 21:12:42,fechado,only1,SMA;EMA;RSI;MACD;ADX;Volume;Bollinger;Estocastico;VWAP;OBV;Fibonacci;Sentimento;Swing Trade Composite,"{""EMA12>EMA50"": ""false"", ""RSI Sobrevendido"": ""false"", ""MACD Cruzamento Alta"": ""false"", ""Swing_Trade_Composite_LONG"": ""false"", ""Swing_Trade_Composite_SHORT"": ""true"", ""ML_Confidence"": 0.5}",Ordem gerada com base em indicadores reais,1m,True,"{""tp_percent"": 2.0, ""sl_percent"": 1.0, ""leverage"": 22}",0.5
a0a10631-4c04-4ddd-9ac1-87a408f6d7ce,XRPUSDT,SHORT,2.0893,2.1235,182.0369932309913,-1.6369118843631736,-1.6369118843631736,SL,2025-04-13 19:39:02,2025-04-13 21:10:21,fechado,frouxo,MACD;Volume;Swing Trade Composite,"{""EMA12>EMA50"": ""false"", ""RSI Sobrevendido"": ""false"", ""MACD Cruzamento Alta"": ""false"", ""Swing_Trade_Composite_LONG"": ""false"", ""Swing_Trade_Composite_SHORT"": ""true"", ""ML_Confidence"": 0.3}",Ordem gerada com base em indicadores reais,1m,True,"{""tp_percent"": 2.0, ""sl_percent"": 1.0, ""leverage"": 22}",0.5
76468f0a-1915-4505-8959-8cdb0e68aaf8,TRXUSDT,LONG,0.2527,0.2561,159.0655174282516,1.345468935496642,1.345468935496642,TP,2025-04-13 19:39:31,2025-04-13 22:31:13,fechado,robo do um porcento ,SMA;EMA;RSI;MACD;ADX;Volume;Bollinger;Estocastico;VWAP;OBV;Fibonacci;Sentimento,"{""EMA12>EMA50"": ""true"", ""RSI Sobrevendido"": ""false"", ""MACD Cruzamento Alta"": ""false"", ""Swing_Trade_Composite_LONG"": ""false"", ""Swing_Trade_Composite_SHORT"": ""false"", ""ML_Confidence"": 0.5}",Ordem gerada com base em indicadores reais,1m,True,"{""tp_percent"": 1.1, ""sl_percent"": 0.8, ""leverage"": 20}",0.5
794d0131-953b-48f5-bd6c-a4f70165cdda,DOGEUSDT,SHORT,0.16204,0.16381,158.1876595026522,-1.09232288323872,-1.09232288323872,SL,2025-04-13 19:44:56,2025-04-13 21:12:42,fechado,Robô 00,SMA;EMA;RSI;MACD;ADX;Volume;Bollinger;Estocastico;VWAP;OBV;Fibonacci;Sentimento;Swing Trade Composite,"{""EMA12>EMA50"": ""false"", ""RSI Sobrevendido"": ""false"", ""MACD Cruzamento Alta"": ""false"", ""Swing_Trade_Composite_LONG"": ""false"", ""Swing_Trade_Composite_SHORT"": ""true"", ""ML_Confidence"": 0.5}",Ordem gerada com base em indicadores reais,1m,True,"{""tp_percent"": 2.0, ""sl_percent"": 1.0, ""leverage"": 22}",0.5
805f75a3-5db1-4ca1-a6ac-6557ce742ca4,XRPUSDT,SHORT,2.0887,2.1235,160.67132823729577,-1.6661081055201878,-1.6661081055201878,SL,2025-04-13 19:45:30,2025-04-13 21:10:21,fechado,ROBOT 1 LEO,SMA;EMA;RSI;MACD;Swing Trade Composite,"{""EMA12>EMA50"": ""false"", ""RSI Sobrevendido"": ""false"", ""MACD Cruzamento Alta"": ""false"", ""Swing_Trade_Composite_LONG"": ""false"", ""Swing_Trade_Composite_SHORT"": ""true"", ""ML_Confidence"": 0.5}",Ordem gerada com base em indicadores reais,1m,True,"{""tp_percent"": 2.0, ""sl_percent"": 1.0, ""leverage"": 22}",0.5
