timestamp,open,high,low,close,volume
2025-03-16 23:00:00,0.16733000,0.16851000,0.16660000,0.16817,20687447.00000000
2025-03-17 00:00:00,0.16818000,0.17122000,0.16801000,0.17081,26739252.00000000
2025-03-17 01:00:00,0.17082000,0.17172000,0.17008000,0.17117,24750278.00000000
2025-03-17 02:00:00,0.17117000,0.17229000,0.17090000,0.17157,17705239.00000000
2025-03-17 03:00:00,0.17158000,0.17318000,0.17158000,0.17286,15866816.00000000
2025-03-17 04:00:00,0.17286000,0.17364000,0.17220000,0.17249,12361790.00000000
2025-03-17 05:00:00,0.17249000,0.17302000,0.17151000,0.17153,45035257.00000000
2025-03-17 06:00:00,0.17154000,0.17264000,0.16992000,0.17116,44805651.00000000
2025-03-17 07:00:00,0.17117000,0.17343000,0.17095000,0.17267,39722768.00000000
2025-03-17 08:00:00,0.17268000,0.17442000,0.17178000,0.17412,35089736.00000000
2025-03-17 09:00:00,0.17411000,0.17495000,0.17326000,0.17379,39917772.00000000
2025-03-17 10:00:00,0.17379000,0.17407000,0.17285000,0.1732,22292526.00000000
2025-03-17 11:00:00,0.17321000,0.17401000,0.17264000,0.17294,19653693.00000000
2025-03-17 12:00:00,0.17294000,0.17425000,0.17113000,0.17113,69042390.00000000
2025-03-17 13:00:00,0.17114000,0.17242000,0.17033000,0.17089,34635433.00000000
2025-03-17 14:00:00,0.17088000,0.17212000,0.16974000,0.17102,35019472.00000000
2025-03-17 15:00:00,0.17103000,0.17259000,0.16998000,0.17221,32685947.00000000
2025-03-17 16:00:00,0.17221000,0.17343000,0.17124000,0.17199,24209361.00000000
2025-03-17 17:00:00,0.17199000,0.17494000,0.17160000,0.17438,27893340.00000000
2025-03-17 18:00:00,0.17438000,0.17622000,0.17420000,0.17577,138083173.00000000
2025-03-17 19:00:00,0.17576000,0.17615000,0.17480000,0.17492,31739590.00000000
2025-03-17 20:00:00,0.17492000,0.17513000,0.17343000,0.17354,27686075.00000000
2025-03-17 21:00:00,0.17355000,0.17491000,0.17344000,0.17443,15340279.00000000
2025-03-17 22:00:00,0.17444000,0.17469000,0.17402000,0.17443,11874125.00000000
2025-03-17 23:00:00,0.17444000,0.17446000,0.17297000,0.17332,9949284.00000000
2025-03-18 00:00:00,0.17333000,0.17349000,0.17041000,0.17107,34149619.00000000
2025-03-18 01:00:00,0.17107000,0.17146000,0.16713000,0.16767,68878306.00000000
2025-03-18 02:00:00,0.16766000,0.16939000,0.16751000,0.1686,62054965.00000000
2025-03-18 03:00:00,0.16859000,0.16860000,0.16693000,0.16775,36178106.00000000
2025-03-18 04:00:00,0.16774000,0.16858000,0.16737000,0.16779,20734536.00000000
2025-03-18 05:00:00,0.16779000,0.16895000,0.16773000,0.16873,18472731.00000000
2025-03-18 06:00:00,0.16873000,0.16873000,0.16536000,0.16635,73049805.00000000
2025-03-18 07:00:00,0.16635000,0.16828000,0.16612000,0.16781,65228957.00000000
2025-03-18 08:00:00,0.16780000,0.16975000,0.16771000,0.16863,32784927.00000000
2025-03-18 09:00:00,0.16864000,0.16867000,0.16723000,0.16742,15449154.00000000
2025-03-18 10:00:00,0.16741000,0.16788000,0.16650000,0.16705,30460947.00000000
2025-03-18 11:00:00,0.16706000,0.16714000,0.16603000,0.16635,16530434.00000000
2025-03-18 12:00:00,0.16635000,0.16718000,0.16576000,0.16627,30726683.00000000
2025-03-18 13:00:00,0.16628000,0.16669000,0.16275000,0.16345,73739460.00000000
2025-03-18 14:00:00,0.16345000,0.16567000,0.16293000,0.16498,67375526.00000000
2025-03-18 15:00:00,0.16497000,0.16526000,0.16331000,0.16367,29390657.00000000
2025-03-18 16:00:00,0.16367000,0.16524000,0.16347000,0.16466,21518945.00000000
2025-03-18 17:00:00,0.16465000,0.16482000,0.16287000,0.16356,24833830.00000000
2025-03-18 18:00:00,0.16356000,0.16500000,0.16335000,0.16475,17269008.00000000
2025-03-18 19:00:00,0.16475000,0.16648000,0.16467000,0.1663,20291543.00000000
2025-03-18 20:00:00,0.16630000,0.16660000,0.16532000,0.16617,16851209.00000000
2025-03-18 21:00:00,0.16617000,0.16702000,0.16591000,0.1664,11446822.00000000
2025-03-18 22:00:00,0.16640000,0.16803000,0.16613000,0.16762,20546387.00000000
2025-03-18 23:00:00,0.16763000,0.16872000,0.16763000,0.16802,17873843.00000000
2025-03-19 00:00:00,0.16803000,0.16953000,0.16756000,0.16871,21096525.00000000
2025-03-19 01:00:00,0.16871000,0.16891000,0.16699000,0.16702,21842261.00000000
2025-03-19 02:00:00,0.16703000,0.16798000,0.16678000,0.16793,13955602.00000000
2025-03-19 03:00:00,0.16793000,0.16899000,0.16766000,0.16879,20374274.00000000
2025-03-19 04:00:00,0.16880000,0.16897000,0.16785000,0.1681,8276687.00000000
2025-03-19 05:00:00,0.16809000,0.16872000,0.16787000,0.16852,9254527.00000000
2025-03-19 06:00:00,0.16851000,0.16890000,0.16771000,0.16809,13604346.00000000
2025-03-19 07:00:00,0.16809000,0.16843000,0.16715000,0.16723,13209877.00000000
2025-03-19 08:00:00,0.16723000,0.16819000,0.16720000,0.16775,10243205.00000000
2025-03-19 09:00:00,0.16775000,0.16850000,0.16741000,0.168,11279301.00000000
2025-03-19 10:00:00,0.16800000,0.16989000,0.16797000,0.16835,44413321.00000000
2025-03-19 11:00:00,0.16834000,0.17174000,0.16802000,0.171,62081451.00000000
2025-03-19 12:00:00,0.17101000,0.17124000,0.16886000,0.16978,38267886.00000000
2025-03-19 13:00:00,0.16977000,0.17386000,0.16916000,0.17186,118286785.00000000
2025-03-19 14:00:00,0.17187000,0.17380000,0.17130000,0.17281,56603455.00000000
2025-03-19 15:00:00,0.17280000,0.17404000,0.17188000,0.17344,36004956.00000000
2025-03-19 16:00:00,0.17344000,0.17356000,0.17112000,0.17141,28678395.00000000
2025-03-19 17:00:00,0.17141000,0.17148000,0.16848000,0.17015,54594599.00000000
2025-03-19 18:00:00,0.17016000,0.17450000,0.16840000,0.17391,99780412.00000000
2025-03-19 19:00:00,0.17391000,0.17599000,0.17252000,0.17403,109846748.00000000
2025-03-19 20:00:00,0.17404000,0.17542000,0.17348000,0.17398,24519531.00000000
2025-03-19 21:00:00,0.17398000,0.17572000,0.17391000,0.17504,19118282.00000000
2025-03-19 22:00:00,0.17504000,0.17749000,0.17504000,0.17628,40411102.00000000
2025-03-19 23:00:00,0.17628000,0.17880000,0.17612000,0.17799,37960279.00000000
2025-03-20 00:00:00,0.17800000,0.17919000,0.17591000,0.17636,64764081.00000000
2025-03-20 01:00:00,0.17637000,0.17799000,0.17620000,0.1769,34746641.00000000
2025-03-20 02:00:00,0.17690000,0.17731000,0.17546000,0.17673,18318386.00000000
2025-03-20 03:00:00,0.17674000,0.17694000,0.17551000,0.17566,17246116.00000000
2025-03-20 04:00:00,0.17566000,0.17588000,0.17400000,0.17453,21959111.00000000
2025-03-20 05:00:00,0.17454000,0.17476000,0.17358000,0.17438,16077530.00000000
2025-03-20 06:00:00,0.17438000,0.17525000,0.17417000,0.17461,15248991.00000000
2025-03-20 07:00:00,0.17461000,0.17505000,0.17384000,0.17421,17344466.00000000
2025-03-20 08:00:00,0.17422000,0.17623000,0.17346000,0.17595,25972183.00000000
2025-03-20 09:00:00,0.17595000,0.17603000,0.17394000,0.17422,16936358.00000000
2025-03-20 10:00:00,0.17422000,0.17435000,0.17095000,0.17145,53574373.00000000
2025-03-20 11:00:00,0.17145000,0.17254000,0.17129000,0.17203,17100429.00000000
2025-03-20 12:00:00,0.17202000,0.17286000,0.17153000,0.17259,16661977.00000000
2025-03-20 13:00:00,0.17259000,0.17306000,0.17129000,0.17196,23378359.00000000
2025-03-20 14:00:00,0.17195000,0.17432000,0.17188000,0.1735,42007131.00000000
2025-03-20 15:00:00,0.17351000,0.17357000,0.16963000,0.16972,64252890.00000000
2025-03-20 16:00:00,0.16971000,0.17046000,0.16661000,0.16712,66069198.00000000
2025-03-20 17:00:00,0.16711000,0.16886000,0.16710000,0.16847,35753313.00000000
2025-03-20 18:00:00,0.16848000,0.16968000,0.16833000,0.1689,24237943.00000000
2025-03-20 19:00:00,0.16890000,0.16963000,0.16826000,0.16937,10183533.00000000
2025-03-20 20:00:00,0.16938000,0.17015000,0.16912000,0.16959,18372258.00000000
2025-03-20 21:00:00,0.16960000,0.16974000,0.16890000,0.16901,11091148.00000000
2025-03-20 22:00:00,0.16900000,0.16932000,0.16842000,0.16868,13240731.00000000
2025-03-20 23:00:00,0.16868000,0.16964000,0.16831000,0.16949,12777566.00000000
2025-03-21 00:00:00,0.16948000,0.17073000,0.16904000,0.17035,22938082.00000000
2025-03-21 01:00:00,0.17035000,0.17158000,0.17006000,0.17149,21396928.00000000
2025-03-21 02:00:00,0.17149000,0.17155000,0.17007000,0.17033,13157304.00000000
2025-03-21 03:00:00,0.17034000,0.17044000,0.16883000,0.16941,14499403.00000000
2025-03-21 04:00:00,0.16940000,0.17075000,0.16931000,0.17033,11459371.00000000
2025-03-21 05:00:00,0.17033000,0.17037000,0.16885000,0.16951,16973656.00000000
2025-03-21 06:00:00,0.16950000,0.16956000,0.16845000,0.16879,13874885.00000000
2025-03-21 07:00:00,0.16878000,0.16889000,0.16747000,0.16845,23945511.00000000
2025-03-21 08:00:00,0.16846000,0.16919000,0.16721000,0.16805,18788191.00000000
2025-03-21 09:00:00,0.16805000,0.16870000,0.16723000,0.16771,15396954.00000000
2025-03-21 10:00:00,0.16771000,0.16792000,0.16608000,0.16715,22760034.00000000
2025-03-21 11:00:00,0.16715000,0.16777000,0.16672000,0.16746,10653306.00000000
2025-03-21 12:00:00,0.16746000,0.16818000,0.16594000,0.16607,24591936.00000000
2025-03-21 13:00:00,0.16606000,0.16701000,0.16468000,0.16661,39496429.00000000
2025-03-21 14:00:00,0.16662000,0.16695000,0.16511000,0.16671,36284272.00000000
2025-03-21 15:00:00,0.16670000,0.16680000,0.16511000,0.16551,17855380.00000000
2025-03-21 16:00:00,0.16551000,0.16761000,0.16508000,0.16743,39689788.00000000
2025-03-21 17:00:00,0.16743000,0.16848000,0.16677000,0.16795,23421088.00000000
2025-03-21 18:00:00,0.16795000,0.16919000,0.16741000,0.1681,30028822.00000000
2025-03-21 19:00:00,0.16809000,0.16858000,0.16775000,0.1684,7329166.00000000
2025-03-21 20:00:00,0.16839000,0.16910000,0.16803000,0.16891,5816123.00000000
2025-03-21 21:00:00,0.16891000,0.16977000,0.16849000,0.16878,11153510.00000000
2025-03-21 22:00:00,0.16879000,0.16886000,0.16743000,0.16778,9808765.00000000
2025-03-21 23:00:00,0.16777000,0.16784000,0.16680000,0.16727,14079798.00000000
2025-03-22 00:00:00,0.16727000,0.16873000,0.16699000,0.16844,11543120.00000000
2025-03-22 01:00:00,0.16845000,0.16909000,0.16749000,0.16768,12312520.00000000
2025-03-22 02:00:00,0.16768000,0.16863000,0.16742000,0.16814,8273448.00000000
2025-03-22 03:00:00,0.16814000,0.16898000,0.16780000,0.16872,10817105.00000000
2025-03-22 04:00:00,0.16872000,0.16931000,0.16851000,0.16918,7124998.00000000
2025-03-22 05:00:00,0.16918000,0.16927000,0.16853000,0.16889,8908190.00000000
2025-03-22 06:00:00,0.16890000,0.16943000,0.16864000,0.1691,7181132.00000000
2025-03-22 07:00:00,0.16909000,0.16961000,0.16871000,0.16893,10196342.00000000
2025-03-22 08:00:00,0.16892000,0.16899000,0.16826000,0.16869,10068579.00000000
2025-03-22 09:00:00,0.16868000,0.16979000,0.16868000,0.169,13018439.00000000
2025-03-22 10:00:00,0.16901000,0.16960000,0.16890000,0.16916,8447066.00000000
2025-03-22 11:00:00,0.16917000,0.16922000,0.16848000,0.16879,16779295.00000000
2025-03-22 12:00:00,0.16879000,0.16905000,0.16840000,0.1687,5622116.00000000
2025-03-22 13:00:00,0.16870000,0.16887000,0.16758000,0.1682,12754694.00000000
2025-03-22 14:00:00,0.16819000,0.16835000,0.16728000,0.16734,13386178.00000000
2025-03-22 15:00:00,0.16734000,0.16818000,0.16731000,0.16804,8443308.00000000
2025-03-22 16:00:00,0.16805000,0.16851000,0.16760000,0.16826,6088144.00000000
2025-03-22 17:00:00,0.16825000,0.16897000,0.16809000,0.16883,9485870.00000000
2025-03-22 18:00:00,0.16883000,0.16932000,0.16861000,0.16914,11594358.00000000
2025-03-22 19:00:00,0.16913000,0.16967000,0.16878000,0.16901,8616143.00000000
2025-03-22 20:00:00,0.16901000,0.16934000,0.16835000,0.16838,8171222.00000000
2025-03-22 21:00:00,0.16837000,0.16852000,0.16742000,0.16771,11113669.00000000
2025-03-22 22:00:00,0.16772000,0.16832000,0.16746000,0.1676,5387505.00000000
2025-03-22 23:00:00,0.16760000,0.16760000,0.16658000,0.16737,11712024.00000000
2025-03-23 00:00:00,0.16737000,0.16790000,0.16705000,0.16732,9413904.00000000
2025-03-23 01:00:00,0.16732000,0.16833000,0.16714000,0.16804,10112163.00000000
2025-03-23 02:00:00,0.16803000,0.16886000,0.16776000,0.1688,9339142.00000000
2025-03-23 03:00:00,0.16881000,0.16890000,0.16830000,0.1687,6891655.00000000
2025-03-23 04:00:00,0.16871000,0.16882000,0.16778000,0.16795,8560134.00000000
2025-03-23 05:00:00,0.16795000,0.16856000,0.16737000,0.16839,9855004.00000000
2025-03-23 06:00:00,0.16839000,0.16994000,0.16805000,0.16968,20764997.00000000
2025-03-23 07:00:00,0.16969000,0.17039000,0.16932000,0.16962,34335075.00000000
2025-03-23 08:00:00,0.16961000,0.17023000,0.16961000,0.16989,17052987.00000000
2025-03-23 09:00:00,0.16989000,0.17107000,0.16980000,0.17048,16814251.00000000
2025-03-23 10:00:00,0.17048000,0.17125000,0.17048000,0.17092,16046797.00000000
2025-03-23 11:00:00,0.17091000,0.17220000,0.17088000,0.17098,37716408.00000000
2025-03-23 12:00:00,0.17098000,0.17165000,0.17057000,0.17085,14819774.00000000
2025-03-23 13:00:00,0.17086000,0.17185000,0.17034000,0.17175,23037615.00000000
2025-03-23 14:00:00,0.17175000,0.17212000,0.17093000,0.17108,32560081.00000000
2025-03-23 15:00:00,0.17108000,0.17238000,0.17102000,0.17202,14301600.00000000
2025-03-23 16:00:00,0.17203000,0.17212000,0.17049000,0.17087,18746075.00000000
2025-03-23 17:00:00,0.17086000,0.17141000,0.16977000,0.17043,12392489.00000000
2025-03-23 18:00:00,0.17043000,0.17076000,0.16967000,0.17049,11090400.00000000
2025-03-23 19:00:00,0.17049000,0.17142000,0.17027000,0.17104,7340785.00000000
2025-03-23 20:00:00,0.17103000,0.17150000,0.17070000,0.17077,9331653.00000000
2025-03-23 21:00:00,0.17078000,0.17128000,0.17006000,0.1712,12399233.00000000
2025-03-23 22:00:00,0.17121000,0.17241000,0.17076000,0.17116,16711010.00000000
2025-03-23 23:00:00,0.17115000,0.17261000,0.17115000,0.1726,11649005.00000000
2025-03-24 00:00:00,0.17261000,0.17468000,0.17216000,0.17265,33770725.00000000
2025-03-24 01:00:00,0.17266000,0.17274000,0.17068000,0.17084,23638398.00000000
2025-03-24 02:00:00,0.17084000,0.17243000,0.17070000,0.17218,12440368.00000000
