timestamp,open,high,low,close,volume
2025-03-16 07:45:00,2.38580000,2.38600000,2.37810000,2.3809,664147.00000000
2025-03-16 08:00:00,2.38080000,2.38510000,2.37290000,2.3774,564583.00000000
2025-03-16 08:15:00,2.37750000,2.37790000,2.37110000,2.3743,952397.00000000
2025-03-16 08:30:00,2.37430000,2.38190000,2.37300000,2.3772,515958.00000000
2025-03-16 08:45:00,2.37720000,2.38170000,2.37590000,2.3772,384690.00000000
2025-03-16 09:00:00,2.37730000,2.37790000,2.36880000,2.372,929543.00000000
2025-03-16 09:15:00,2.37200000,2.37450000,2.35560000,2.3594,1927503.00000000
2025-03-16 09:30:00,2.35940000,2.36330000,2.33740000,2.3411,4087426.00000000
2025-03-16 09:45:00,2.34110000,2.35200000,2.34040000,2.3516,1891556.00000000
2025-03-16 10:00:00,2.35150000,2.35950000,2.34820000,2.3572,1512118.00000000
2025-03-16 10:15:00,2.35730000,2.35760000,2.34480000,2.3483,1195119.00000000
2025-03-16 10:30:00,2.34830000,2.35190000,2.34210000,2.3519,1489546.00000000
2025-03-16 10:45:00,2.35190000,2.35190000,2.34430000,2.3481,786423.00000000
2025-03-16 11:00:00,2.34810000,2.35050000,2.32740000,2.3335,4328111.00000000
2025-03-16 11:15:00,2.33350000,2.33350000,2.30950000,2.317,5850612.00000000
2025-03-16 11:30:00,2.31690000,2.32110000,2.28900000,2.2966,6128191.00000000
2025-03-16 11:45:00,2.29650000,2.30250000,2.28750000,2.2981,3581287.00000000
2025-03-16 12:00:00,2.29810000,2.31320000,2.29550000,2.3116,3463333.00000000
2025-03-16 12:15:00,2.31160000,2.32210000,2.30170000,2.319,1951120.00000000
2025-03-16 12:30:00,2.31900000,2.31910000,2.30840000,2.3111,1465261.00000000
2025-03-16 12:45:00,2.31120000,2.31330000,2.30260000,2.3067,1258926.00000000
2025-03-16 13:00:00,2.30670000,2.32120000,2.30560000,2.31,2428211.00000000
2025-03-16 13:15:00,2.31000000,2.31010000,2.28600000,2.2999,4699273.00000000
2025-03-16 13:30:00,2.29990000,2.30850000,2.28840000,2.2919,1930099.00000000
2025-03-16 13:45:00,2.29200000,2.29250000,2.26770000,2.2754,4561488.00000000
2025-03-16 14:00:00,2.27530000,2.28850000,2.27320000,2.2755,2484413.00000000
2025-03-16 14:15:00,2.27550000,2.28700000,2.27240000,2.285,1208315.00000000
2025-03-16 14:30:00,2.28500000,2.28650000,2.27340000,2.282,891549.00000000
2025-03-16 14:45:00,2.28210000,2.30300000,2.27810000,2.302,2409451.00000000
2025-03-16 15:00:00,2.30190000,2.30690000,2.29430000,2.2974,2215546.00000000
2025-03-16 15:15:00,2.29740000,2.29840000,2.28290000,2.2898,1205580.00000000
2025-03-16 15:30:00,2.28990000,2.29940000,2.28510000,2.294,1182607.00000000
2025-03-16 15:45:00,2.29400000,2.30170000,2.29160000,2.2961,1113051.00000000
2025-03-16 16:00:00,2.29600000,2.35200000,2.29320000,2.3235,7885686.00000000
2025-03-16 16:15:00,2.32360000,2.34100000,2.31820000,2.3354,4771019.00000000
2025-03-16 16:30:00,2.33550000,2.34000000,2.32270000,2.331,2390953.00000000
2025-03-16 16:45:00,2.33090000,2.33490000,2.31090000,2.317,2161775.00000000
2025-03-16 17:00:00,2.31690000,2.33170000,2.31610000,2.326,2211812.00000000
